c_title	c_upload_time	c_duration	c_description	c_media_id	c_title_s	c_uploader	
魔哒解说 王者荣耀 打野达摩教你如何变成一拳超人抢MVP	2016-12-02 00:00:00	10:24	魔哒解说 王者荣耀 打野达摩教你如何变成一拳超人抢MVP魔哒解说 王者荣耀 打野达摩教你如何变成一拳超人抢MVP	m0351gx3qyd	魔哒解说 王者荣耀 打野达摩教你如何变成一拳超人抢MVP	魔哒	
魔哒我的世界1.7.10模组介绍EP39奥特曼变身变形金刚	2016-12-01 00:00:00	22:59	魔哒minecraft我的世界1.7.10模组介绍EP39奥特曼变身变形金刚MOD	g0351umzfmx	魔哒我的世界1.7.10模组介绍EP39奥特曼变身变形金刚	魔哒	
魔哒解说 模拟英雄 逗逼魔拯救世界大战TNT	2016-12-01 00:00:00	28:28	魔哒解说 模拟英雄 逗逼魔拯救世界大战TNT魔哒解说 模拟英雄 逗逼魔拯救世界大战TNT	f03519kqoot	魔哒解说 模拟英雄 逗逼魔拯救世界大战TNT	魔哒	
魔哒我的世界 僵尸猎人ep19 熊大大战暮色森林沼泽牛头怪	2016-11-30 00:00:00	24:42	魔哒我的世界 僵尸猎人ep19 熊出没熊大大战暮色森林沼泽牛头怪 minecraft	k0350oqh2k3	魔哒我的世界 僵尸猎人ep19 熊大大战暮色森林沼泽牛头怪	魔哒	
魔哒解说 新版本战争模拟器 最终幻想15诺克特附身	2016-11-30 00:00:00	30:18	魔哒解说 新版本战争模拟器 最终幻想15诺克特附身通关逗逼关卡	v035034jnyj	魔哒解说 新版本战争模拟器 最终幻想15诺克特附身	魔哒	
魔哒我的世界1.7.10模组介绍EP38核弹MOD轰炸全宇宙	2016-11-29 00:00:00	27:39	魔哒minecraft我的世界1.7.10模组介绍EP38核弹MOD轰炸全宇宙魔哒minecraft我的世界1.7.10模组介绍EP38核弹MOD轰炸全宇宙	f0350g1cpdh	魔哒我的世界1.7.10模组介绍EP38核弹MOD轰炸全宇宙	魔哒	
魔哒我的世界海绵宝宝奇遇记ep8逆转裁判凶手是谁？	2016-11-29 00:00:00	23:01	魔哒我的世界 海绵宝宝奇遇记ep8 逆转裁判解密凶手到底是谁？minecraft	r0350f955ag	魔哒我的世界海绵宝宝奇遇记ep8逆转裁判凶手是谁？	魔哒	
魔哒我的世界 奥特曼女朋友大战生化昆虫蚊子军团	2016-11-28 00:00:00	24:38	魔哒minecarft我的世界 奥特曼女朋友大战生化昆虫蚊子军团魔哒minecarft我的世界 奥特曼女朋友大战生化昆虫蚊子军团	e0350478q1e	魔哒我的世界 奥特曼女朋友大战生化昆虫蚊子军团	魔哒	
魔哒解说 新版战争模拟器 龙珠超级赛亚人大战黄金老奶奶	2016-11-28 00:00:00	32:48	魔哒解说 新版战争模拟器 龙珠超级赛亚人大战黄金老奶奶魔哒解说 新版战争模拟器 龙珠超级赛亚人大战黄金老奶奶	n0350m42fil	魔哒解说 新版战争模拟器 龙珠超级赛亚人大战黄金老奶奶	魔哒	
魔哒我的世界奥特曼末影人大战生化蜘蛛军团	2016-11-27 00:00:00	21:24	魔哒minecarft我的世界 奥特曼机械末影人大战生化蜘蛛军团魔哒minecarft我的世界 奥特曼机械末影人大战生化蜘蛛军团	g03492divr6	魔哒我的世界奥特曼末影人大战生化蜘蛛军团	魔哒	
魔哒史上最贱小游戏第九集恶搞童话白雪公主	2016-11-27 00:00:00	14:16	魔哒解说 史上最贱小游戏第九集 恶搞童话故事白雪公主巨魔怪谈魔哒解说 史上最贱小游戏第九集 恶搞童话故事白雪公主巨魔怪谈	i03495q6im0	魔哒史上最贱小游戏第九集恶搞童话白雪公主	魔哒	
魔哒解说王者荣耀神勾王MVP聊斋鬼中之王钟馗	2016-11-27 00:00:00	13:23	魔哒解说 王者荣耀 神勾王MVP聊斋鬼中之王钟馗 LOL英雄联盟手游	n03491409i5	魔哒解说王者荣耀神勾王MVP聊斋鬼中之王钟馗	魔哒	
魔哒我的世界 奥特曼哥斯拉兄弟战大战梦斯拉	2016-11-26 00:00:00	22:00	魔哒minecarft我的世界 奥特曼哥斯拉兄弟战大战梦斯拉	k0349qms4o6	魔哒我的世界 奥特曼哥斯拉兄弟战大战梦斯拉	魔哒	
魔哒解说 战争模拟器 逗逼红蓝3对3PK赛	2016-11-26 00:00:00	25:37	魔哒解说 战争模拟器 逗逼红蓝3对3PK 广场舞大妈出没	z0349mrg6sp	魔哒解说 战争模拟器 逗逼红蓝3对3PK赛	魔哒	
魔哒解说 王者荣耀一打五圣斗士星矢雅典娜	2016-11-26 00:00:00	18:01	魔哒解说 王者荣耀一打五圣斗士星矢雅典娜 LOL英雄联盟手游魔哒解说 王者荣耀一打五圣斗士星矢雅典娜 LOL英雄联盟手游	z03499tp4c8	魔哒解说 王者荣耀一打五圣斗士星矢雅典娜	魔哒	
魔哒minecarft我的世界 奥特曼钢铁哥斯拉大战金刚丁鸟	2016-11-25 00:00:00	26:24	魔哒minecarft我的世界 奥特曼钢铁哥斯拉大战金刚丁丁鸟魔哒minecarft我的世界 奥特曼钢铁哥斯拉大战金刚丁丁鸟	g0349hzuj0k	魔哒minecarft我的世界 奥特曼钢铁哥斯拉大战金刚丁鸟	魔哒	
魔哒解说 史上最贱小游戏第八集 尾行逃脱记	2016-11-25 00:00:00	14:24	魔哒解说 史上最贱小游戏第八集 尾行逃脱记魔哒解说 史上最贱小游戏第八集 尾行逃脱记	s0349j7b9ai	魔哒解说 史上最贱小游戏第八集 尾行逃脱记	魔哒	
魔哒解说 王者荣耀我不叫亚索我叫超神宫本武藏 LOL手游	2016-11-25 00:00:00	11:04	魔哒解说 王者荣耀我不叫亚索我叫超神宫本武藏 LOL英雄联盟手游	k03490t4jtc	魔哒解说 王者荣耀我不叫亚索我叫超神宫本武藏 LOL手游	魔哒	
魔哒我的世界 僵尸猎人ep18 熊出没熊大大战暮色森林雪妖王	2016-11-24 00:00:00	24:29	魔哒我的世界 僵尸猎人ep18 熊出没熊大大战暮色森林雪妖王 minecraft魔哒我的世界 僵尸猎人ep18 熊出没熊大大战暮色森林雪妖王 minecraft	e0349zehge2	魔哒我的世界 僵尸猎人ep18 熊出没熊大大战暮色森林雪妖王	魔哒	
魔哒解说 蝙蝠侠第四章故事篇 双面人背弃上演无间道	2016-11-24 00:00:00	1:13:20	魔哒解说 蝙蝠侠第四章故事篇 双面人背弃上演无间道魔哒解说 蝙蝠侠第四章故事篇 双面人背弃上演无间道	m0349obq1h4	魔哒解说 蝙蝠侠第四章故事篇 双面人背弃上演无间道	魔哒	
魔哒我的世界1.7.10模组介绍EP37TNTMOD轰炸世界	2016-11-23 00:00:00	35:57	魔哒minecraft我的世界1.7.10模组介绍EP37TNTMOD轰炸全世界魔哒minecraft我的世界1.7.10模组介绍EP37TNTMOD轰炸全世界	h0348fg1861	魔哒我的世界1.7.10模组介绍EP37TNTMOD轰炸世界	魔哒	
魔哒解说 血染小镇 北斗神拳难敌黑手党吐血绕圈	2016-11-23 00:00:00	19:54	魔哒解说 血染小镇 北斗神拳难敌黑手党吐血绕圈魔哒解说 血染小镇 北斗神拳难敌黑手党吐血绕圈	x0348lhk4lh	魔哒解说 血染小镇 北斗神拳难敌黑手党吐血绕圈	魔哒	
魔哒我的世界海绵宝宝奇遇记ep7名侦探柯南破案寻找史努比爱酱	2016-11-22 00:00:00	28:51	魔哒我的世界 海绵宝宝奇遇记ep7 名侦探柯南附身破案寻找史努比爱酱 minec...魔哒我的世界 海绵宝宝奇遇记ep7 名侦探柯南附身破案寻找史努比爱酱 minec...	r0348qitp7c	魔哒我的世界海绵宝宝奇遇记ep7名侦探柯南破案寻找史努比爱酱	魔哒	
魔哒解说 战争模拟器 逗逼红蓝双人PK赛天线宝宝太阳呢？	2016-11-22 00:00:00	22:08	魔哒解说 战争模拟器 逗逼红蓝双人PK赛天线宝宝太阳呢？魔哒解说 战争模拟器 逗逼红蓝双人PK赛天线宝宝太阳呢？	a0348pilrdi	魔哒解说 战争模拟器 逗逼红蓝双人PK赛天线宝宝太阳呢？	魔哒	
魔哒解说 王者荣耀 美少女战士露娜教你如何无限刷新大招	2016-11-22 00:00:00	09:45	魔哒解说 王者荣耀 美少女战士露娜教你如何无限刷新大招魔哒解说 王者荣耀 美少女战士露娜教你如何无限刷新大招	s0348lsmlwf	魔哒解说 王者荣耀 美少女战士露娜教你如何无限刷新大招	魔哒	
魔哒我的世界 奥特曼葫芦娃兄弟双胞龙大战泰坦僵尸	2016-11-21 00:00:00	27:37	魔哒minecarft我的世界 奥特曼葫芦娃兄弟双胞龙大战泰坦僵尸魔哒minecarft我的世界 奥特曼葫芦娃兄弟双胞龙大战泰坦僵尸	w0348ha89o5	魔哒我的世界 奥特曼葫芦娃兄弟双胞龙大战泰坦僵尸	魔哒	
魔哒解说 史上最贱小游戏第七期 花园宝宝上太空放屁飞出翔	2016-11-21 00:00:00	16:38	魔哒解说 史上最贱小游戏第七期 花园宝宝上太空放屁飞出翔魔哒解说 史上最贱小游戏第七期 花园宝宝上太空放屁飞出翔	x03489kwquu	魔哒解说 史上最贱小游戏第七期 花园宝宝上太空放屁飞出翔	魔哒	
魔哒解说 王者荣耀 一打五大圣归来孙悟空稳拿MVP	2016-11-21 00:00:00	11:44	魔哒解说 王者荣耀 一打五大圣归来孙悟空稳拿MVP LOL英雄联盟手游魔哒解说 王者荣耀 一打五大圣归来孙悟空稳拿MVP LOL英雄联盟手游	q03487fs0v1	魔哒解说 王者荣耀 一打五大圣归来孙悟空稳拿MVP	魔哒	
魔哒t我的世界 奥特曼大战哥斯拉弟弟梦斯拉	2016-11-20 00:00:00	29:21	魔哒minecarft我的世界 奥特曼大战哥斯拉弟弟梦斯拉魔哒minecarft我的世界 奥特曼大战哥斯拉弟弟梦斯拉	z0347d176u6	魔哒t我的世界 奥特曼大战哥斯拉弟弟梦斯拉	魔哒	
魔哒解说 模拟外星人愚蠢的地球人接受审判吧	2016-11-20 00:00:00	23:54	魔哒解说 模拟外星人愚蠢的地球人接受审判吧魔哒解说 模拟外星人愚蠢的地球人接受审判吧	d0347g0c991	魔哒解说 模拟外星人愚蠢的地球人接受审判吧	魔哒	
魔哒解说王者荣耀橘右京LOL英雄联盟手游	2016-11-20 00:00:00	13:26	魔哒解说王者荣耀橘右京LOL英雄联盟手游魔哒解说王者荣耀橘右京LOL英雄联盟手游	h03477ipx0i	魔哒解说王者荣耀橘右京LOL英雄联盟手游	魔哒	
魔哒我的世界 奥特曼大战黑色大嘴巨型蝎	2016-11-19 00:00:00	24:40	魔哒minecarft我的世界 奥特曼大战黑色大嘴巨型蝎魔哒minecarft我的世界 奥特曼大战黑色大嘴巨型蝎	r0347flgc2x	魔哒我的世界 奥特曼大战黑色大嘴巨型蝎	魔哒	
魔哒解说 战争模拟器逗逼单挑赛蓝人反败为胜	2016-11-19 00:00:00	24:41	魔哒解说 战争模拟器逗逼单挑赛蓝人反败为胜魔哒解说 战争模拟器逗逼单挑赛蓝人反败为胜	c034736wyk3	魔哒解说 战争模拟器逗逼单挑赛蓝人反败为胜	魔哒	
魔哒解说王者荣耀我就是MVP我叫成吉思汗	2016-11-19 00:00:00	12:57	魔哒解说王者荣耀我就是MVP我叫成吉思汗 LOL英雄联盟手游魔哒解说王者荣耀我就是MVP我叫成吉思汗 LOL英雄联盟手游	t0347gbejc4	魔哒解说王者荣耀我就是MVP我叫成吉思汗	魔哒	
魔哒minecarft我的世界 奥特曼侏罗纪恐龙大战丁丁蛇龙	2016-11-18 00:00:00	29:19	魔哒minecarft我的世界 奥特曼侏罗纪恐龙大战丁丁蛇龙魔哒minecarft我的世界 奥特曼侏罗纪恐龙大战丁丁蛇龙	z03472r1fif	魔哒minecarft我的世界 奥特曼侏罗纪恐龙大战丁丁蛇龙	魔哒	
魔哒解说 Fresh Body僵尸巴拉拉小魔仙我们来合体	2016-11-18 00:00:00	14:40	魔哒解说 Fresh Body僵尸巴拉拉小魔仙我们来合体魔哒解说 Fresh Body僵尸巴拉拉小魔仙我们来合体	m0347l6viyi	魔哒解说 Fresh Body僵尸巴拉拉小魔仙我们来合体	魔哒	
魔哒解说 王者荣耀比林丹都能浪的打野韩信 LOL英雄联盟手游	2016-11-18 00:00:00	13:15	魔哒解说 王者荣耀比林丹都能浪的打野韩信 LOL英雄联盟手游魔哒解说 王者荣耀比林丹都能浪的打野韩信 LOL英雄联盟手游	j034770gl4z	魔哒解说 王者荣耀比林丹都能浪的打野韩信 LOL英雄联盟手游	魔哒	
魔哒我的世界 僵尸猎人ep17 熊出没熊大大战巫妖王	2016-11-17 00:00:00	24:52	魔哒我的世界 僵尸猎人ep17 熊出没熊大大战巫妖王魔哒我的世界 僵尸猎人ep17 熊出没熊大大战巫妖王魔哒我的世界 僵尸猎人ep17 熊出没熊大大战巫妖王	b0346oqq65g	魔哒我的世界 僵尸猎人ep17 熊出没熊大大战巫妖王	魔哒	
魔哒解说 沾母屎叔叔的疯狂泡泡卡丁车	2016-11-17 00:00:00	23:48	魔哒解说 沾母屎叔叔的疯狂泡泡卡丁车魔哒解说 沾母屎叔叔的疯狂泡泡卡丁车魔哒解说 沾母屎叔叔的疯狂泡泡卡丁车	c034658lhyf	魔哒解说 沾母屎叔叔的疯狂泡泡卡丁车	魔哒	
魔哒解说王者荣耀史上最贱MVP中单嬴政	2016-11-17 00:00:00	15:05	魔哒解说王者荣耀史上最贱MVP中单嬴政魔哒解说王者荣耀史上最贱MVP中单嬴政	f034681sk6w	魔哒解说王者荣耀史上最贱MVP中单嬴政	魔哒	
魔哒我的世界1.10.2模组介绍EP36最新变形MOD	2016-11-16 00:00:00	28:06	魔哒minecraft我的世界1.10.2模组介绍EP36最新变形MOD魔哒minecraft我的世界1.10.2模组介绍EP36最新变形MOD	u0346tot826	魔哒我的世界1.10.2模组介绍EP36最新变形MOD	魔哒	
魔哒解说 我是房东谁不交房租我叫警察抓你	2016-11-16 00:00:00	31:53	魔哒解说 我是房东谁不交房租我叫警察抓你魔哒解说 我是房东谁不交房租我叫警察抓你	a0346at1gp0	魔哒解说 我是房东谁不交房租我叫警察抓你	魔哒	
魔哒解说 王者荣耀 马可波罗DNF漫游大招MVP妥妥到手	2016-11-16 00:00:00	11:35	魔哒解说 王者荣耀 马可波罗DNF漫游大招MVP妥妥到手魔哒解说 王者荣耀 马可波罗DNF漫游大招MVP妥妥到手	k0346wg2iy6	魔哒解说 王者荣耀 马可波罗DNF漫游大招MVP妥妥到手	魔哒	
魔哒我的世界 海绵宝宝奇遇记ep6 打败逗逼大魔王	2016-11-15 00:00:00	23:25	魔哒我的世界 海绵宝宝奇遇记ep6 打败逗逼大魔王 minecraft	u0346nvgudc	魔哒我的世界 海绵宝宝奇遇记ep6 打败逗逼大魔王	魔哒	
魔哒解说 史上最贱小游戏第六期我的世界minecraft乱入	2016-11-15 00:00:00	12:49	魔哒解说 史上最贱小游戏第六期 我的世界minecraft乱入魔哒解说 史上最贱小游戏第六期 我的世界minecraft乱入	r0346elm11f	魔哒解说 史上最贱小游戏第六期我的世界minecraft乱入	魔哒	
魔哒解说 王者荣耀 超级赛亚人刘备龙珠超的MVP伤害	2016-11-15 00:00:00	10:01	魔哒解说 王者荣耀 超级赛亚人刘备龙珠超的MVP伤害魔哒解说 王者荣耀 超级赛亚人刘备龙珠超的MVP伤害	m0346em176r	魔哒解说 王者荣耀 超级赛亚人刘备龙珠超的MVP伤害	魔哒	
魔哒minecarft我的世界 奥特曼地球保卫战大战丁丁龙	2016-11-14 00:00:00	28:52	魔哒minecarft我的世界 奥特曼地球保卫战大战丁丁龙魔哒minecarft我的世界 奥特曼地球保卫战大战丁丁龙	h0345kyropl	魔哒minecarft我的世界 奥特曼地球保卫战大战丁丁龙	魔哒	
魔哒解说 模拟切西瓜 我他喵的连西瓜都砍不过	2016-11-14 00:00:00	14:58	魔哒解说 模拟切西瓜 我他喵的连西瓜都砍不过魔哒解说 模拟切西瓜 我他喵的连西瓜都砍不过	o03457khjmq	魔哒解说 模拟切西瓜 我他喵的连西瓜都砍不过	魔哒	
魔哒解说 王者荣耀叫你如何用肉张飞抢人头 LOL英雄联盟手游	2016-11-14 00:00:00	12:05	魔哒解说 王者荣耀 叫你如何用肉张飞抢人头 LOL英雄联盟手游魔哒解说 王者荣耀 叫你如何用肉张飞抢人头 LOL英雄联盟手游	b03453ecpyd	魔哒解说 王者荣耀叫你如何用肉张飞抢人头 LOL英雄联盟手游	魔哒	
魔哒解说 战争模拟器百人红蓝大军之战	2016-11-13 00:00:00	25:11	魔哒解说 战争模拟器百人红蓝大军之战魔哒解说 战争模拟器百人红蓝大军之战	j0345jdli97	魔哒解说 战争模拟器百人红蓝大军之战	魔哒	
魔哒我的世界 奥特曼女朋友大战恐怖怪兽	2016-11-13 00:00:00	21:21	魔哒minecarft我的世界 奥特曼女朋友地球保卫战大战恐怖怪兽	b0345rgn2hx	魔哒我的世界 奥特曼女朋友大战恐怖怪兽	魔哒	
魔哒解说王者荣耀教你在钻石段位秀MVP李白	2016-11-13 00:00:00	11:57	魔哒解说 王者荣耀 教你如何在钻石段位秀MVP李白 LOL英雄联盟手游	r0345lirjtc	魔哒解说王者荣耀教你在钻石段位秀MVP李白	魔哒	
魔哒我的世界 奥特曼地球保卫战大战巨龙兽	2016-11-12 00:00:00	20:53	魔哒minecarft我的世界 奥特曼地球保卫战大战巨龙兽魔哒minecarft我的世界 奥特曼地球保卫战大战巨龙兽	g0345bglg3m	魔哒我的世界 奥特曼地球保卫战大战巨龙兽	魔哒	
魔哒解说 王者荣耀 教你用张良抢MVP	2016-11-12 00:00:00	12:58	魔哒解说 王者荣耀 教你用张良抢MVP魔哒解说 王者荣耀 教你用张良抢MVP	b0345sirw6f	魔哒解说 王者荣耀 教你用张良抢MVP	魔哒	
魔哒解说 史上最贱小游戏第五集 国足加油	2016-11-12 00:00:00	18:41	魔哒解说 史上最贱小游戏第五集 国足加油魔哒解说 史上最贱小游戏第五集 国足加油	s0345urvhva	魔哒解说 史上最贱小游戏第五集 国足加油	魔哒	
魔哒我的世界 僵尸猎人ep16 熊出没僵尸塔对决	2016-11-11 00:00:00	24:13	魔哒我的世界 僵尸猎人ep16 熊出没僵尸塔对决魔哒我的世界 僵尸猎人ep16 熊出没僵尸塔对决	r034513dcxb	魔哒我的世界 僵尸猎人ep16 熊出没僵尸塔对决	魔哒	
魔哒minecarft我的世界 奥特曼保卫地球大战泰坦僵尸	2016-11-11 00:00:00	24:36	魔哒minecarft我的世界 奥特曼保卫地球大战泰坦僵尸魔哒minecarft我的世界 奥特曼保卫地球大战泰坦僵尸	o034526cei2	魔哒minecarft我的世界 奥特曼保卫地球大战泰坦僵尸	魔哒	
魔哒解说 我是艺术家画个丁丁都卖的掉	2016-11-11 00:00:00	14:30	魔哒解说 我是艺术家画个丁丁都卖的掉魔哒解说 我是艺术家画个丁丁都卖的掉	m0345kb7mu5	魔哒解说 我是艺术家画个丁丁都卖的掉	魔哒	
魔哒解说 王者荣耀 教你用吕布在钻石段拿MVP LOL手游	2016-11-11 00:00:00	16:04	魔哒解说 王者荣耀 教你用吕布在钻石段拿MVP LOL英雄联盟手游魔哒解说 王者荣耀 教你用吕布在钻石段拿MVP LOL英雄联盟手游	x0345pcoc5n	魔哒解说 王者荣耀 教你用吕布在钻石段拿MVP LOL手游	魔哒	
魔哒我的世界 海绵宝宝奇遇记ep5 逃脱僵尸研究院	2016-11-10 00:00:00	49:12	魔哒我的世界 海绵宝宝奇遇记ep5 逃脱僵尸研究院 minecraft魔哒我的世界 海绵宝宝奇遇记ep5 逃脱僵尸研究院 minecraft	m0344d0rg68	魔哒我的世界 海绵宝宝奇遇记ep5 逃脱僵尸研究院	魔哒	
魔哒解说 对不起我是逗逼警察局长 大妈我要把你辞退了！	2016-11-10 00:00:00	30:49	魔哒解说 对不起我是逗逼警察局长 大妈我要把你辞退了！魔哒解说 对不起我是逗逼警察局长 大妈我要把你辞退了！	r034410maoa	魔哒解说 对不起我是逗逼警察局长 大妈我要把你辞退了！	魔哒	
